time,mode,idx,x,y,yaw,ref_x,ref_y,ref_yaw,track_error,yaw_error_deg,target_v,v,delta,drive_state,lane_offset,lane_active,mean_curvature
1787899233.877,FORWARD,283,-2.3802,-3.8975,-0.5021,-2.4016,-3.9084,-0.5087,0.0241,0.38,0.2000,0.3227,0.1584,DRIVE,0.0000,False,1.2606
1787899233.957,FORWARD,284,-2.3604,-3.9069,-0.4910,-2.3753,-3.9229,-0.4939,0.0218,0.17,0.2000,0.3319,0.1718,DRIVE,0.0000,False,1.2960
1787899234.035,FORWARD,285,-2.3421,-3.9179,-0.4804,-2.3487,-3.9369,-0.4770,0.0201,-0.19,0.2000,0.3419,0.1964,DRIVE,0.0000,False,1.3268
1787899234.113,FORWARD,286,-2.3162,-3.9258,-0.4651,-2.3219,-3.9504,-0.4581,0.0253,-0.40,0.2000,0.3454,0.2191,DRIVE,0.0000,False,1.3527
1787899234.195,FORWARD,286,-2.2979,-3.9348,-0.4525,-2.3219,-3.9504,-0.4581,0.0287,0.32,0.2000,0.3191,0.2255,DRIVE,0.0000,False,1.3527
1787899234.274,FORWARD,287,-2.2832,-3.9474,-0.4392,-2.2949,-3.9634,-0.4370,0.0198,-0.13,0.2000,0.3325,0.2520,DRIVE,0.0000,False,1.3732
1787899234.358,FORWARD,288,-2.2697,-3.9553,-0.4219,-2.2675,-3.9758,-0.4135,0.0206,-0.48,0.2000,0.3498,0.2812,DRIVE,0.0000,False,1.3878
1787899234.435,FORWARD,288,-2.2527,-3.9597,-0.4048,-2.2675,-3.9758,-0.4135,0.0219,0.50,0.2000,0.3266,0.2821,DRIVE,0.0000,False,1.3878
1787899234.519,FORWARD,289,-2.2302,-3.9678,-0.3826,-2.2398,-3.9875,-0.3875,0.0220,0.28,0.2000,0.3337,0.2972,DRIVE,0.0000,False,1.3961
1787899234.598,FORWARD,290,-2.2029,-3.9787,-0.3495,-2.2119,-3.9985,-0.3587,0.0218,0.53,0.2000,0.3332,0.3150,DRIVE,0.0000,False,1.3976
1787899234.682,FORWARD,291,-2.1708,-3.9884,-0.3206,-2.1836,-4.0086,-0.3270,0.0239,0.36,0.2000,0.3289,0.3435,DRIVE,0.0000,False,1.3920
1787899234.755,FORWARD,292,-2.1537,-3.9931,-0.3148,-2.1550,-4.0178,-0.2921,0.0247,-1.30,0.2000,0.3480,0.3984,DRIVE,0.0000,False,1.3790
1787899234.834,FORWARD,292,-2.1449,-3.9964,-0.2837,-2.1550,-4.0178,-0.2921,0.0236,0.48,0.2000,0.3312,0.3970,DRIVE,0.0000,False,1.3790
1787899234.916,FORWARD,293,-2.1380,-3.9977,-0.2663,-2.1261,-4.0259,-0.2538,0.0306,-0.72,0.2000,0.3623,0.4171,DRIVE,0.0000,False,1.3587
1787899235.001,FORWARD,293,-2.1212,-4.0035,-0.2347,-2.1261,-4.0259,-0.2538,0.0229,1.10,0.2000,0.3356,0.4047,DRIVE,0.0000,False,1.3587
1787899235.078,FORWARD,294,-2.0989,-4.0070,-0.1947,-2.0969,-4.0328,-0.2118,0.0259,0.98,0.2000,0.3453,0.4053,DRIVE,0.0000,False,1.3318
1787899235.157,FORWARD,295,-2.0733,-4.0112,-0.1625,-2.0674,-4.0385,-0.1661,0.0279,0.21,0.2320,0.3590,0.4195,DRIVE,0.0000,False,1.2990
1787899235.235,FORWARD,296,-2.0461,-4.0142,-0.1389,-2.0376,-4.0427,-0.1164,0.0297,-1.29,0.4101,0.4008,0.4158,DRIVE,0.0000,False,1.2618
1787899235.321,FORWARD,296,-2.0217,-4.0175,-0.0975,-2.0376,-4.0427,-0.1164,0.0298,1.08,0.6000,0.6911,0.4606,DRIVE,0.0000,False,1.2618
1787899235.393,FORWARD,297,-2.0077,-4.0151,-0.0539,-2.0077,-4.0454,-0.0628,0.0303,0.51,0.6000,0.7113,0.4666,DRIVE,0.0000,False,1.2218
1787899235.479,FORWARD,298,-1.9920,-4.0136,-0.0293,-1.9777,-4.0464,-0.0065,0.0357,-1.31,0.6000,0.7313,0.4820,DRIVE,0.0000,False,1.1809
1787899235.558,FORWARD,299,-1.9692,-4.0136,0.0346,-1.9477,-4.0458,0.0488,0.0387,-0.82,0.6000,0.7376,0.4607,DRIVE,0.0000,False,1.1411
1787899235.635,FORWARD,299,-1.9350,-4.0134,0.0746,-1.9477,-4.0458,0.0488,0.0348,1.48,0.6000,0.6934,0.4318,DRIVE,0.0000,False,1.1411
1787899235.714,FORWARD,302,-1.8682,-4.0047,0.1899,-1.8584,-4.0342,0.2060,0.0311,-0.92,0.6000,0.7230,0.4215,DRIVE,0.0000,False,1.0451
1787899235.793,FORWARD,303,-1.8245,-3.9933,0.2472,-1.8292,-4.0274,0.2552,0.0344,-0.46,0.6000,0.7035,0.4052,DRIVE,0.0000,False,1.0246
1787899235.876,FORWARD,305,-1.7853,-3.9788,0.3336,-1.7719,-4.0095,0.3486,0.0335,-0.86,0.6000,0.7234,0.3730,DRIVE,0.0000,False,1.0020
1787899235.955,FORWARD,306,-1.7498,-3.9608,0.3857,-1.7439,-3.9986,0.3930,0.0383,-0.42,0.6000,0.7100,0.3422,DRIVE,0.0000,False,0.9985
1787899236.035,FORWARD,307,-1.7209,-3.9406,0.4535,-1.7164,-3.9865,0.4359,0.0461,1.01,0.6000,0.6997,0.2849,DRIVE,0.0000,False,0.9985
1787899236.114,FORWARD,309,-1.6900,-3.9183,0.5254,-1.6631,-3.9589,0.5179,0.0487,0.43,0.6000,0.7231,0.2337,DRIVE,0.0000,False,1.0032
1787899236.194,FORWARD,311,-1.6472,-3.8893,0.5780,-1.6121,-3.9272,0.5954,0.0516,-1.00,0.6000,0.7310,0.2063,DRIVE,0.0000,False,1.0053
1787899236.277,FORWARD,312,-1.6076,-3.8642,0.6336,-1.5876,-3.9099,0.6328,0.0498,0.04,0.6000,0.7061,0.1617,DRIVE,0.0000,False,1.0031
1787899236.354,FORWARD,313,-1.5698,-3.8434,0.6798,-1.5637,-3.8917,0.6695,0.0487,0.59,0.6000,0.6874,0.1195,DRIVE,0.0000,False,0.9983
1787899236.436,FORWARD,315,-1.5319,-3.8193,0.7148,-1.5180,-3.8527,0.7396,0.0362,-1.42,0.6000,0.7035,0.0864,DRIVE,0.0000,False,0.9821
1787899236.515,FORWARD,317,-1.4909,-3.7721,0.7485,-1.4747,-3.8110,0.7918,0.0422,-2.48,0.6000,0.6965,0.0200,DRIVE,0.0000,False,0.9609
1787899236.595,FORWARD,319,-1.4637,-3.7402,0.7657,-1.4333,-3.7676,0.8234,0.0409,-3.31,0.6000,0.7160,-0.0562,DRIVE,0.0000,False,0.9400
1787899236.678,FORWARD,320,-1.4358,-3.7123,0.7854,-1.4130,-3.7455,0.8317,0.0402,-2.65,0.6000,0.7028,-0.1323,DRIVE,0.0000,False,0.9306
1787899236.755,FORWARD,322,-1.4003,-3.6871,0.7738,-1.3726,-3.7010,0.8336,0.0310,-3.43,0.6000,0.7239,-0.1928,DRIVE,0.0000,False,0.9125
1787899236.837,FORWARD,323,-1.3691,-3.6663,0.7766,-1.3524,-3.6788,0.8269,0.0209,-2.88,0.6000,0.7161,-0.2498,DRIVE,0.0000,False,0.9023
1787899236.915,FORWARD,325,-1.3322,-3.6230,0.7553,-1.3111,-3.6351,0.7971,0.0243,-2.39,0.6000,0.7251,-0.3412,DRIVE,0.0000,False,0.8750
1787899237.003,FORWARD,327,-1.2977,-3.5901,0.7103,-1.2681,-3.5932,0.7430,0.0298,-1.88,0.6000,0.7475,-0.4180,DRIVE,0.0000,False,0.8323
1787899237.080,FORWARD,328,-1.2591,-3.5654,0.6808,-1.2456,-3.5733,0.7057,0.0156,-1.43,0.6000,0.7321,-0.4644,DRIVE,0.0000,False,0.8041
1787899237.161,FORWARD,330,-1.2236,-3.5383,0.6214,-1.1982,-3.5365,0.6082,0.0255,0.75,0.6000,0.7500,-0.5023,DRIVE,0.0000,False,0.7352
1787899237.239,FORWARD,331,-1.1917,-3.5133,0.5563,-1.1730,-3.5201,0.5476,0.0199,0.50,0.6000,0.7472,-0.4895,DRIVE,0.0000,False,0.6964
1787899237.315,FORWARD,332,-1.1459,-3.4889,0.4811,-1.1469,-3.5053,0.4856,0.0164,-0.26,0.6000,0.7205,-0.4422,DRIVE,0.0000,False,0.6564
1787899237.397,FORWARD,334,-1.1170,-3.4700,0.3971,-1.0923,-3.4803,0.3777,0.0267,1.11,0.6000,0.7500,-0.3752,DRIVE,0.0000,False,0.5792
1787899237.479,FORWARD,335,-1.0760,-3.4524,0.3306,-1.0642,-3.4698,0.3326,0.0211,-0.11,0.6000,0.7343,-0.2977,DRIVE,0.0000,False,0.5450
1787899237.555,FORWARD,336,-1.0339,-3.4394,0.2949,-1.0356,-3.4606,0.2935,0.0213,0.08,0.6000,0.7180,-0.2427,DRIVE,0.0000,False,0.5153
1787899237.637,FORWARD,338,-0.9986,-3.4281,0.1884,-0.9776,-3.4451,0.2326,0.0270,-2.53,0.6000,0.7429,-0.1028,DRIVE,0.0000,False,0.4728
1787899237.719,FORWARD,339,-0.9611,-3.4245,0.1679,-0.9483,-3.4385,0.2103,0.0189,-2.43,0.5158,0.4110,-0.0632,DRIVE,0.0000,False,0.4606
1787899237.795,FORWARD,341,-0.8940,-3.4067,0.1088,-0.8893,-3.4269,0.1804,0.0208,-4.11,0.4546,0.3913,0.0232,DRIVE,0.0000,False,0.4539
1787899237.878,FORWARD,343,-0.8422,-3.3967,0.0892,-0.8302,-3.4166,0.1687,0.0233,-4.55,0.4351,0.4001,0.1035,DRIVE,0.0000,False,0.4668
1787899237.960,FORWARD,344,-0.7923,-3.3911,0.0927,-0.8006,-3.4116,0.1691,0.0221,-4.38,0.4031,0.3719,0.1595,DRIVE,0.0000,False,0.4788
1787899238.034,FORWARD,345,-0.7631,-3.3917,0.0909,-0.7710,-3.4064,0.1737,0.0167,-4.74,0.3753,0.3704,0.2119,DRIVE,0.0000,False,0.4933
1787899238.116,FORWARD,346,-0.7366,-3.3897,0.0964,-0.7414,-3.4011,0.1822,0.0124,-4.92,0.3503,0.3713,0.2501,DRIVE,0.0000,False,0.5096
1787899238.194,FORWARD,347,-0.7079,-3.3916,0.1158,-0.7119,-3.3955,0.1924,0.0057,-4.39,0.3336,0.3696,0.2693,DRIVE,0.0000,False,0.5272
1787899238.279,FORWARD,348,-0.6755,-3.3928,0.1282,-0.6825,-3.3896,0.2030,0.0077,-4.28,0.3169,0.3648,0.2896,DRIVE,0.0000,False,0.5456
1787899238.355,FORWARD,349,-0.6564,-3.3875,0.1553,-0.6531,-3.3834,0.2139,0.0052,-3.36,0.2988,0.3717,0.2784,DRIVE,0.0000,False,0.5644
1787899238.436,FORWARD,349,-0.6403,-3.3768,0.1761,-0.6531,-3.3834,0.2139,0.0144,-2.17,0.2960,0.3475,0.2439,DRIVE,0.0000,False,0.5644
1787899238.516,FORWARD,350,-0.6213,-3.3709,0.2037,-0.6238,-3.3769,0.2251,0.0064,-1.22,0.5214,0.3944,0.1846,DRIVE,0.0000,False,0.5835
1787899238.594,FORWARD,351,-0.6044,-3.3747,0.2252,-0.5945,-3.3700,0.2367,0.0109,-0.66,0.5091,0.4097,0.1524,DRIVE,0.0000,False,0.6028
1787899238.680,FORWARD,351,-0.5880,-3.3716,0.2422,-0.5945,-3.3700,0.2367,0.0067,0.32,0.4963,0.3871,0.1225,DRIVE,0.0000,False,0.6028
1787899238.757,FORWARD,352,-0.5690,-3.3579,0.2612,-0.5654,-3.3628,0.2487,0.0060,0.71,0.4880,0.3954,0.0887,DRIVE,0.0000,False,0.6222
1787899238.835,FORWARD,353,-0.5447,-3.3491,0.2799,-0.5363,-3.3552,0.2610,0.0104,1.08,0.4602,0.3960,0.0643,DRIVE,0.0000,False,0.6416
1787899238.914,FORWARD,354,-0.5108,-3.3382,0.2868,-0.5074,-3.3473,0.2738,0.0097,0.74,0.4504,0.3878,0.0612,DRIVE,0.0000,False,0.6611
1787899238.994,FORWARD,355,-0.4958,-3.3371,0.2916,-0.4785,-3.3390,0.2870,0.0174,0.26,0.4463,0.4058,0.0724,DRIVE,0.0000,False,0.6804
1787899239.080,FORWARD,355,-0.4743,-3.3338,0.2991,-0.4785,-3.3390,0.2870,0.0067,0.69,0.4254,0.3761,0.0791,DRIVE,0.0000,False,0.6804
1787899239.158,FORWARD,356,-0.4469,-3.3238,0.3074,-0.4497,-3.3303,0.3007,0.0071,0.38,0.4157,0.3756,0.0898,DRIVE,0.0000,False,0.6996
1787899239.236,FORWARD,357,-0.4173,-3.3094,0.3165,-0.4211,-3.3212,0.3148,0.0124,0.10,0.3850,0.3675,0.1011,DRIVE,0.0000,False,0.7186
1787899239.315,FORWARD,358,-0.3934,-3.2941,0.3250,-0.3926,-3.3117,0.3294,0.0176,-0.25,0.4449,0.3807,0.1014,DRIVE,0.0000,False,0.7371
1787899239.393,FORWARD,359,-0.3710,-3.2807,0.3335,-0.3643,-3.3018,0.3445,0.0221,-0.63,0.4256,0.3832,0.1062,DRIVE,0.0000,False,0.7552
1787899239.477,FORWARD,360,-0.3484,-3.2806,0.3405,-0.3361,-3.2914,0.3601,0.0164,-1.12,0.4102,0.3913,0.1302,DRIVE,0.0000,False,0.7726
1787899239.558,FORWARD,360,-0.3256,-3.2768,0.3470,-0.3361,-3.2914,0.3601,0.0180,-0.75,0.3948,0.3608,0.1480,DRIVE,0.0000,False,0.7726
1787899239.635,FORWARD,361,-0.3014,-3.2679,0.3546,-0.3081,-3.2806,0.3763,0.0143,-1.24,0.3793,0.3638,0.1711,DRIVE,0.0000,False,0.7893
1787899239.718,FORWARD,362,-0.2809,-3.2593,0.3629,-0.2802,-3.2693,0.3930,0.0100,-1.72,0.3642,0.3713,0.1948,DRIVE,0.0000,False,0.8051
1787899239.794,FORWARD,363,-0.2555,-3.2512,0.3775,-0.2526,-3.2576,0.4103,0.0070,-1.88,0.3496,0.3732,0.2165,DRIVE,0.0000,False,0.8201
1787899239.875,FORWARD,364,-0.2337,-3.2459,0.3919,-0.2252,-3.2454,0.4282,0.0086,-2.08,0.3343,0.3803,0.2384,DRIVE,0.0000,False,0.8342
1787899239.954,FORWARD,364,-0.2089,-3.2343,0.4084,-0.2252,-3.2454,0.4282,0.0197,-1.14,0.3280,0.3446,0.2393,DRIVE,0.0000,False,0.8342
1787899240.035,FORWARD,365,-0.1890,-3.2218,0.4262,-0.1980,-3.2326,0.4468,0.0141,-1.18,0.3078,0.3492,0.2407,DRIVE,0.0000,False,0.8474
1787899240.114,FORWARD,366,-0.1644,-3.2052,0.4520,-0.1710,-3.2194,0.4659,0.0156,-0.80,0.2971,0.3472,0.2334,DRIVE,0.0000,False,0.8596
1787899240.195,FORWARD,367,-0.1494,-3.1966,0.4692,-0.1443,-3.2056,0.4858,0.0104,-0.95,0.2890,0.3612,0.2314,DRIVE,0.0000,False,0.8707
1787899240.275,FORWARD,368,-0.1327,-3.1903,0.4931,-0.1179,-3.1914,0.5063,0.0149,-0.75,0.2793,0.3738,0.2285,DRIVE,0.0000,False,0.8807
1787899240.358,FORWARD,368,-0.1116,-3.1756,0.5052,-0.1179,-3.1914,0.5063,0.0170,-0.06,0.2679,0.3400,0.2208,DRIVE,0.0000,False,0.8807
1787899240.436,FORWARD,369,-0.0943,-3.1658,0.5270,-0.0918,-3.1765,0.5274,0.0110,-0.03,0.2570,0.3500,0.2172,DRIVE,0.0000,False,0.8895
1787899240.514,FORWARD,370,-0.0778,-3.1554,0.5508,-0.0660,-3.1611,0.5493,0.0131,0.08,0.2461,0.3603,0.2129,DRIVE,0.0000,False,0.8970
1787899240.600,FORWARD,371,-0.0552,-3.1368,0.5747,-0.0406,-3.1451,0.5719,0.0169,0.16,0.2373,0.3597,0.2085,DRIVE,0.0000,False,0.9027
1787899240.674,FORWARD,372,-0.0326,-3.1220,0.5860,-0.0155,-3.1286,0.5952,0.0184,-0.53,0.2250,0.3621,0.2247,DRIVE,0.0000,False,0.9066
1787899240.755,FORWARD,372,-0.0187,-3.1138,0.6065,-0.0155,-3.1286,0.5952,0.0151,0.65,0.2179,0.3392,0.2166,DRIVE,0.0000,False,0.9066
1787899240.835,FORWARD,373,-0.0078,-3.1045,0.6180,0.0092,-3.1115,0.6192,0.0183,-0.07,0.2094,0.3575,0.2237,DRIVE,0.0000,False,0.9081
1787899240.914,FORWARD,374,0.0167,-3.0822,0.6505,0.0334,-3.0937,0.6439,0.0203,0.38,0.2000,0.3512,0.2191,DRIVE,0.0000,False,0.9070
1787899240.995,FORWARD,375,0.0398,-3.0607,0.6734,0.0572,-3.0754,0.6693,0.0228,0.23,0.2000,0.3492,0.2201,DRIVE,0.0000,False,0.9029
1787899241.079,FORWARD,376,0.0597,-3.0434,0.6946,0.0805,-3.0565,0.6953,0.0245,-0.04,0.2000,0.3536,0.2265,DRIVE,0.0000,False,0.8955
1787899241.156,FORWARD,377,0.0761,-3.0301,0.7116,0.1033,-3.0369,0.7220,0.0280,-0.60,0.2000,0.3648,0.2404,DRIVE,0.0000,False,0.8848
1787899241.236,FORWARD,377,0.0886,-3.0206,0.7282,0.1033,-3.0369,0.7220,0.0220,0.35,0.2000,0.3440,0.2355,DRIVE,0.0000,False,0.8848
1787899241.316,FORWARD,378,0.1045,-3.0096,0.7505,0.1256,-3.0168,0.7494,0.0222,0.06,0.2000,0.3571,0.2390,DRIVE,0.0000,False,0.8707
1787899241.394,FORWARD,378,0.1153,-2.9997,0.7648,0.1256,-3.0168,0.7494,0.0199,0.88,0.2000,0.3379,0.2303,DRIVE,0.0000,False,0.8707
1787899241.475,FORWARD,379,0.1296,-2.9840,0.7836,0.1473,-2.9960,0.7773,0.0214,0.36,0.2000,0.3490,0.2328,DRIVE,0.0000,False,0.8538
1787899241.557,FORWARD,380,0.1429,-2.9662,0.8039,0.1684,-2.9747,0.8058,0.0269,-0.11,0.2000,0.3589,0.2375,DRIVE,0.0000,False,0.8345
1787899241.637,FORWARD,381,0.1584,-2.9519,0.8259,0.1889,-2.9527,0.8348,0.0305,-0.51,0.2000,0.3699,0.2458,DRIVE,0.0000,False,0.8137
1787899241.720,FORWARD,382,0.1803,-2.9300,0.8532,0.2087,-2.9301,0.8642,0.0283,-0.63,0.2000,0.3684,0.2543,DRIVE,0.0000,False,0.7923
1787899241.795,FORWARD,382,0.1996,-2.9067,0.8751,0.2087,-2.9301,0.8642,0.0251,0.63,0.2000,0.3294,0.2456,DRIVE,0.0000,False,0.7923
1787899241.878,FORWARD,383,0.2087,-2.8920,0.8914,0.2278,-2.9070,0.8938,0.0244,-0.14,0.2000,0.3456,0.2476,DRIVE,0.0000,False,0.7714
1787899241.955,FORWARD,384,0.2181,-2.8816,0.9133,0.2463,-2.8833,0.9230,0.0283,-0.55,0.2000,0.3650,0.2500,DRIVE,0.0000,False,0.7521
1787899242.040,FORWARD,384,0.2307,-2.8637,0.9392,0.2463,-2.8833,0.9230,0.0251,0.93,0.6000,0.7100,0.2344,DRIVE,0.0000,False,0.7521
1787899242.114,FORWARD,385,0.2471,-2.8334,0.9614,0.2641,-2.8591,0.9519,0.0308,0.54,0.6000,0.7062,0.2289,DRIVE,0.0000,False,0.7353
1787899242.195,FORWARD,386,0.2629,-2.8129,0.9886,0.2812,-2.8344,0.9806,0.0283,0.46,0.6000,0.7109,0.2257,DRIVE,0.0000,False,0.7220
1787899242.276,FORWARD,387,0.2774,-2.7896,1.0171,0.2975,-2.8092,1.0090,0.0281,0.46,0.6000,0.7134,0.2198,DRIVE,0.0000,False,0.7125
1787899242.359,FORWARD,388,0.2961,-2.7579,1.0493,0.3131,-2.7836,1.0373,0.0309,0.69,0.6000,0.7043,0.2121,DRIVE,0.0000,False,0.7074
1787899242.436,FORWARD,390,0.3173,-2.7228,1.0848,0.3422,-2.7310,1.0934,0.0263,-0.49,0.6000,0.7275,0.2219,DRIVE,0.0000,False,0.7100
1787899242.514,FORWARD,392,0.3451,-2.6628,1.1272,0.3683,-2.6769,1.1492,0.0272,-1.26,0.6000,0.7194,0.2328,DRIVE,0.0000,False,0.7279
1787899242.593,FORWARD,393,0.3568,-2.6266,1.1586,0.3802,-2.6494,1.1771,0.0327,-1.06,0.6000,0.7082,0.2242,DRIVE,0.0000,False,0.7414
1787899242.680,FORWARD,394,0.3668,-2.5854,1.1984,0.3914,-2.6215,1.2050,0.0437,-0.38,0.6000,0.6907,0.1948,DRIVE,0.0000,False,0.7572
1787899242.755,FORWARD,396,0.3837,-2.5373,1.2358,0.4113,-2.5648,1.2611,0.0390,-1.45,0.6000,0.6995,0.1796,DRIVE,0.0000,False,0.7947
1787899242.835,FORWARD,397,0.3956,-2.5035,1.2672,0.4200,-2.5361,1.2893,0.0407,-1.26,0.6000,0.6900,0.1563,DRIVE,0.0000,False,0.8160
1787899242.917,FORWARD,398,0.4072,-2.4650,1.3104,0.4279,-2.5071,1.3176,0.0469,-0.41,0.6000,0.6737,0.1112,DRIVE,0.0000,False,0.8388
1787899242.994,FORWARD,401,0.4178,-2.4065,1.3510,0.4470,-2.4191,1.3915,0.0318,-2.32,0.6000,0.7052,0.0498,DRIVE,0.0000,False,0.9183
1787899243.075,FORWARD,403,0.4260,-2.3594,1.3777,0.4568,-2.3598,1.4221,0.0308,-2.54,0.6000,0.7161,-0.0191,DRIVE,0.0000,False,0.9802
1787899243.154,FORWARD,404,0.4353,-2.3134,1.3950,0.4611,-2.3301,1.4318,0.0307,-2.11,0.6000,0.6932,-0.0791,DRIVE,0.0000,False,1.0127
1787899243.234,FORWARD,406,0.4406,-2.2757,1.4065,0.4691,-2.2706,1.4403,0.0289,-1.94,0.6000,0.7177,-0.1516,DRIVE,0.0000,False,1.0768
1787899243.316,FORWARD,408,0.4353,-2.2249,1.4002,0.4770,-2.2110,1.4338,0.0439,-1.93,0.6000,0.7312,-0.2401,DRIVE,0.0000,False,1.1309
1787899243.398,FORWARD,409,0.4390,-2.1846,1.3845,0.4812,-2.1813,1.4247,0.0424,-2.31,0.6000,0.7191,-0.2944,DRIVE,0.0000,False,1.1507
1787899243.477,FORWARD,411,0.4560,-2.1391,1.3539,0.4908,-2.1220,1.3941,0.0388,-2.30,0.6000,0.7360,-0.3375,DRIVE,0.0000,False,1.1701
1787899243.555,FORWARD,412,0.4771,-2.0946,1.3205,0.4964,-2.0925,1.3721,0.0194,-2.95,0.6000,0.7143,-0.3502,DRIVE,0.0000,False,1.1685
1787899243.636,FORWARD,413,0.4867,-2.0608,1.2858,0.5027,-2.0631,1.3452,0.0162,-3.40,0.6000,0.7097,-0.3593,DRIVE,0.0000,False,1.1595
1787899243.716,FORWARD,416,0.4916,-2.0172,1.1940,0.5274,-1.9765,1.2343,0.0541,-2.31,0.6000,0.7500,-0.3794,DRIVE,0.0000,False,1.0959
1787899243.803,FORWARD,417,0.5089,-1.9721,1.1550,0.5379,-1.9484,1.1916,0.0374,-2.10,0.6000,0.7500,-0.3901,DRIVE,0.0000,False,1.0672
1787899243.876,FORWARD,418,0.5314,-1.9155,1.1145,0.5496,-1.9208,1.1487,0.0189,-1.96,0.6000,0.7202,-0.4106,DRIVE,0.0000,False,1.0375
1787899243.968,FORWARD,420,0.5475,-1.8875,1.0382,0.5765,-1.8671,1.0624,0.0355,-1.39,0.6000,0.7500,-0.4005,DRIVE,0.0000,False,0.9811
1787899244.038,FORWARD,420,0.5669,-1.8675,0.9745,0.5765,-1.8671,1.0624,0.0096,-5.04,0.6000,0.7203,-0.3271,DRIVE,0.0000,False,0.9811
1787899244.115,FORWARD,422,0.5953,-1.8218,0.8926,0.6080,-1.8159,0.9762,0.0140,-4.79,0.6000,0.7320,-0.2887,DRIVE,0.0000,False,0.9360
1787899244.198,FORWARD,425,0.6355,-1.7558,0.8477,0.6631,-1.7447,0.8483,0.0297,-0.04,0.6000,0.7500,-0.3519,DRIVE,0.0000,False,0.8971
1787899244.280,FORWARD,426,0.6576,-1.7239,0.7803,0.6834,-1.7226,0.8064,0.0259,-1.50,0.6000,0.7467,-0.3419,DRIVE,0.0000,False,0.8913
1787899244.361,FORWARD,427,0.6801,-1.7047,0.7355,0.7047,-1.7014,0.7650,0.0248,-1.69,0.6000,0.7474,-0.3174,DRIVE,0.0000,False,0.8885
1787899244.438,FORWARD,428,0.7092,-1.6799,0.6568,0.7267,-1.6811,0.7241,0.0176,-3.85,0.6000,0.7353,-0.2491,DRIVE,0.0000,False,0.8884
1787899244.516,FORWARD,430,0.7696,-1.6488,0.5908,0.7733,-1.6431,0.6439,0.0068,-3.04,0.6000,0.7256,-0.1841,DRIVE,0.0000,False,0.8954
1787899244.596,FORWARD,432,0.8042,-1.6324,0.5517,0.8227,-1.6090,0.5662,0.0298,-0.83,0.6000,0.7496,-0.1354,DRIVE,0.0000,False,0.9124
1787899244.675,FORWARD,433,0.8392,-1.6088,0.4897,0.8483,-1.5933,0.5303,0.0180,-2.33,0.5559,0.4229,-0.1026,DRIVE,0.0000,False,0.9253
1787899244.756,FORWARD,434,0.8778,-1.5882,0.4729,0.8745,-1.5785,0.4999,0.0102,-1.54,0.5072,0.3973,-0.0854,DRIVE,0.0000,False,0.9415
1787899244.834,FORWARD,436,0.9158,-1.5707,0.4454,0.9279,-1.5511,0.4541,0.0230,-0.50,0.4476,0.4085,-0.0558,DRIVE,0.0000,False,0.9842
1787899244.918,FORWARD,437,0.9641,-1.5493,0.4281,0.9550,-1.5381,0.4384,0.0145,-0.59,0.4311,0.3774,-0.0185,DRIVE,0.0000,False,1.0107
1787899244.994,FORWARD,439,1.0118,-1.5215,0.4212,1.0096,-1.5132,0.4201,0.0086,0.06,0.4003,0.3775,0.0199,DRIVE,0.0000,False,1.0719
1787899245.079,FORWARD,440,1.0444,-1.5075,0.4086,1.0371,-1.5010,0.4173,0.0098,-0.50,0.3780,0.3665,0.0746,DRIVE,0.0000,False,1.1050
1787899245.157,FORWARD,441,1.0736,-1.4973,0.4081,1.0645,-1.4888,0.4188,0.0124,-0.62,0.3544,0.3609,0.1313,DRIVE,0.0000,False,1.1385
1787899245.234,FORWARD,442,1.0971,-1.4949,0.4051,1.0919,-1.4765,0.4245,0.0191,-1.11,0.3406,0.3680,0.1995,DRIVE,0.0000,False,1.1712
1787899245.316,FORWARD,443,1.1180,-1.4852,0.4103,1.1192,-1.4640,0.4345,0.0212,-1.39,0.3251,0.3748,0.2596,DRIVE,0.0000,False,1.2020
1787899245.395,FORWARD,443,1.1345,-1.4725,0.4259,1.1192,-1.4640,0.4345,0.0175,-0.49,0.3145,0.3468,0.2758,DRIVE,0.0000,False,1.2020
1787899245.475,FORWARD,444,1.1502,-1.4634,0.4388,1.1464,-1.4512,0.4491,0.0128,-0.59,0.3045,0.3605,0.3011,DRIVE,0.0000,False,1.2301
1787899245.554,FORWARD,444,1.1666,-1.4611,0.4544,1.1464,-1.4512,0.4491,0.0225,0.31,0.2976,0.3383,0.3098,DRIVE,0.0000,False,1.2301
1787899245.639,FORWARD,445,1.1854,-1.4541,0.4868,1.1733,-1.4379,0.4683,0.0202,1.06,0.2835,0.3479,0.3177,DRIVE,0.0000,False,1.2546
1787899245.714,FORWARD,446,1.2097,-1.4298,0.5080,1.2000,-1.4240,0.4925,0.0114,0.89,0.2643,0.3427,0.3362,DRIVE,0.0000,False,1.2751
1787899245.794,FORWARD,447,1.2223,-1.4226,0.5306,1.2262,-1.4095,0.5220,0.0137,0.49,0.2570,0.3622,0.3595,DRIVE,0.0000,False,1.2914
1787899245.880,FORWARD,447,1.2392,-1.4208,0.5448,1.2262,-1.4095,0.5220,0.0172,1.31,0.2473,0.3400,0.3726,DRIVE,0.0000,False,1.2914
1787899245.954,FORWARD,448,1.2555,-1.4207,0.5633,1.2520,-1.3940,0.5571,0.0269,0.35,0.2335,0.3605,0.4098,DRIVE,0.0000,False,1.3035
