t,tf_t,x,y,theta,yaw_deg,reason
1781810300.512362,1781810300.467279,-2.215698,-4.144356,0.020804,1.192,distance
1781810300.762457,1781810300.717796,-2.192764,-4.144110,0.020764,1.190,distance
1781810301.012661,1781810300.967373,-2.172693,-4.143684,0.022033,1.262,distance
1781810301.312387,1781810301.268772,-2.149514,-4.143156,0.023888,1.369,distance
1781810301.512486,1781810301.467251,-2.127528,-4.142639,0.025068,1.436,distance
1781810301.762464,1781810301.721977,-2.107323,-4.142035,0.037554,2.152,distance
1781810302.062690,1781810302.017076,-2.083664,-4.141001,0.052698,3.019,distance
1781810302.312590,1781810302.267102,-2.060624,-4.137092,0.065802,3.770,distance
1781810302.562409,1781810302.517056,-2.039998,-4.135618,0.079740,4.569,distance
1781810302.812387,1781810302.767120,-2.018188,-4.134422,0.091455,5.240,distance
1781810303.062724,1781810303.017064,-1.993917,-4.132280,0.106845,6.122,distance
1781810303.312354,1781810303.267099,-1.970736,-4.129643,0.122910,7.042,distance
1781810303.712373,1781810303.667260,-1.948395,-4.127965,0.144386,8.273,distance
1781810304.012458,1781810303.967062,-1.924849,-4.124395,0.159288,9.127,distance
1781810304.312390,1781810304.267112,-1.903267,-4.118293,0.177883,10.192,distance
1781810304.562526,1781810304.517093,-1.882628,-4.114472,0.191322,10.962,distance
1781810304.812407,1781810304.767163,-1.862803,-4.110513,0.205836,11.794,distance
1781810305.112471,1781810305.067173,-1.840761,-4.104452,0.224460,12.861,distance
1781810305.362336,1781810305.317095,-1.820758,-4.099749,0.241168,13.818,distance
1781810305.662360,1781810305.617100,-1.797502,-4.093828,0.260604,14.932,distance
1781810305.912390,1781810305.867097,-1.776748,-4.089065,0.273629,15.678,distance
1781810306.112439,1781810306.071236,-1.757208,-4.083453,0.289784,16.603,distance
1781810306.362461,1781810306.317148,-1.735692,-4.076884,0.306863,17.582,distance
1781810306.662367,1781810306.617291,-1.714265,-4.071958,0.319259,18.292,distance
1781810306.962655,1781810306.917219,-1.692012,-4.064428,0.336669,19.290,distance
1781810307.212385,1781810307.167094,-1.672132,-4.057320,0.353871,20.275,distance
1781810307.512365,1781810307.467218,-1.651905,-4.050608,0.371154,21.266,distance
1781810307.812380,1781810307.767263,-1.631810,-4.042629,0.388077,22.235,distance
1781810308.112341,1781810308.067237,-1.610622,-4.033402,0.413969,23.719,distance
1781810308.362361,1781810308.317096,-1.589968,-4.024147,0.432166,24.761,distance
1781810308.562505,1781810308.517207,-1.571668,-4.015563,0.449262,25.741,distance
1781810308.812375,1781810308.767209,-1.549660,-4.002996,0.471269,27.002,distance
1781810309.112388,1781810309.068522,-1.531600,-3.993635,0.487955,27.958,distance
1781810309.412374,1781810309.367104,-1.510760,-3.982362,0.507090,29.054,distance
1781810309.662396,1781810309.617193,-1.488196,-3.972864,0.523395,29.988,distance
1781810309.912449,1781810309.867621,-1.469310,-3.961784,0.541634,31.033,distance
1781810310.212238,1781810310.167051,-1.450320,-3.950165,0.559328,32.047,distance
1781810310.512190,1781810310.467588,-1.430035,-3.940605,0.576740,33.045,distance
1781810310.762417,1781810310.717982,-1.411776,-3.928545,0.594455,34.060,distance
1781810311.012521,1781810310.967317,-1.393756,-3.916172,0.612424,35.089,distance
1781810311.262341,1781810311.217116,-1.377944,-3.901016,0.632617,36.246,distance
1781810311.512391,1781810311.467239,-1.361829,-3.889043,0.648879,37.178,distance
1781810311.812415,1781810311.767176,-1.343397,-3.876555,0.672517,38.532,distance
1781810312.062402,1781810312.017236,-1.326283,-3.862723,0.690890,39.585,distance
1781810312.312371,1781810312.267426,-1.310595,-3.849575,0.707481,40.536,distance
1781810312.562397,1781810312.517352,-1.295611,-3.833650,0.729434,41.794,distance
1781810312.812445,1781810312.767434,-1.280627,-3.820078,0.746667,42.781,distance
1781810313.062450,1781810313.017174,-1.264352,-3.804791,0.764969,43.830,distance
1781810313.362579,1781810313.320128,-1.247959,-3.788084,0.785679,45.016,distance
1781810313.662353,1781810313.617289,-1.231446,-3.771363,0.799632,45.816,distance
1781810314.162434,1781810314.117380,-1.223689,-3.763854,0.812564,46.556,time
1781810314.512640,1781810314.467229,-1.209147,-3.748359,0.824823,47.259,distance
1781810314.712374,1781810314.667618,-1.195540,-3.733500,0.837008,47.957,distance
1781810314.962353,1781810314.918627,-1.178885,-3.715997,0.858078,49.164,distance
1781810315.212444,1781810315.167479,-1.164885,-3.699632,0.870832,49.895,distance
1781810315.462497,1781810315.417097,-1.151302,-3.683638,0.882614,50.570,distance
1781810315.716579,1781810315.667203,-1.136711,-3.666610,0.895736,51.322,distance
1781810315.962426,1781810315.917211,-1.124018,-3.650588,0.908169,52.034,distance
1781810316.262626,1781810316.217442,-1.110357,-3.631709,0.920436,52.737,distance
1781810316.512460,1781810316.467373,-1.098115,-3.615457,0.932417,53.424,distance
1781810316.762339,1781810316.717244,-1.084887,-3.597919,0.937426,53.711,distance
1781810317.012358,1781810316.967095,-1.071332,-3.579505,0.948735,54.359,distance
1781810317.562368,1781810317.517577,-1.059192,-3.564498,0.954529,54.690,time
1781810318.062408,1781810318.017431,-1.059160,-3.564452,0.954803,54.706,time
1781810318.412396,1781810318.367426,-1.046225,-3.545979,0.967932,55.458,distance
1781810318.662605,1781810318.617349,-1.032316,-3.525514,0.982462,56.291,distance
1781810318.912457,1781810318.867564,-1.015576,-3.502739,0.995330,57.028,distance
1781810319.162349,1781810319.117443,-1.002514,-3.483280,1.007432,57.722,distance
1781810319.412334,1781810319.370184,-0.991512,-3.465680,1.018685,58.366,distance
1781810319.612502,1781810319.567063,-0.976501,-3.448670,1.027092,58.848,distance
1781810319.862498,1781810319.817487,-0.966192,-3.431451,1.037744,59.458,distance
1781810320.112626,1781810320.067878,-0.955274,-3.413635,1.047541,60.020,distance
1781810320.362359,1781810320.317137,-0.942855,-3.394575,1.056184,60.515,distance
1781810320.612414,1781810320.567339,-0.931873,-3.374901,1.069758,61.293,distance
1781810320.812516,1781810320.767577,-0.920395,-3.356641,1.081923,61.990,distance
1781810321.062338,1781810321.017064,-0.910903,-3.338591,1.093529,62.655,distance
1781810321.312460,1781810321.267286,-0.901159,-3.319530,1.105119,63.319,distance
1781810321.562484,1781810321.517210,-0.891533,-3.300618,1.116394,63.965,distance
1781810322.112380,1781810322.067024,-0.890376,-3.298247,1.118530,64.087,time
1781810322.612453,1781810322.567131,-0.890376,-3.298247,1.118770,64.101,time
1781810323.012393,1781810322.967095,-0.881309,-3.279353,1.130284,64.761,distance
1781810323.212453,1781810323.167120,-0.870881,-3.260926,1.139731,65.302,distance
1781810323.462526,1781810323.417096,-0.861236,-3.239676,1.152599,66.039,distance
1781810323.712570,1781810323.667128,-0.852413,-3.219560,1.164438,66.717,distance
1781810323.912500,1781810323.867250,-0.844773,-3.200553,1.173960,67.263,distance
1781810324.162432,1781810324.117108,-0.836369,-3.180231,1.186068,67.957,distance
1781810324.362342,1781810324.317103,-0.826988,-3.158938,1.198169,68.650,distance
1781810324.612458,1781810324.567093,-0.819737,-3.140132,1.209655,69.308,distance
1781810324.862394,1781810324.817095,-0.811902,-3.119054,1.222421,70.040,distance
1781810325.112404,1781810325.067147,-0.804299,-3.099836,1.230889,70.525,distance
1781810325.362338,1781810325.317097,-0.797577,-3.080569,1.241809,71.150,distance
1781810325.862358,1781810325.817237,-0.795182,-3.068897,1.250837,71.668,time
1781810326.362359,1781810326.317333,-0.795182,-3.068897,1.251068,71.681,time
1781810326.862380,1781810326.817139,-0.795182,-3.068897,1.251296,71.694,time
1781810327.412322,1781810327.367315,-0.795182,-3.068897,1.251511,71.706,time
1781810327.912385,1781810327.867119,-0.795182,-3.068897,1.251664,71.715,time
1781810328.462363,1781810328.421785,-0.795182,-3.068897,1.251863,71.726,time
1781810329.012367,1781810328.967284,-0.795182,-3.068897,1.252057,71.738,time
1781810329.512462,1781810329.467204,-0.795182,-3.068897,1.252222,71.747,time
1781810330.062331,1781810330.017067,-0.795182,-3.068897,1.252404,71.757,time
1781810330.612180,1781810330.567302,-0.795182,-3.068897,1.252680,71.773,time
1781810331.112458,1781810331.067159,-0.795182,-3.068897,1.252897,71.786,time
1781810331.662356,1781810331.617173,-0.795182,-3.068897,1.253098,71.797,time
1781810332.165357,1781810332.117441,-0.795182,-3.068897,1.253287,71.808,time
1781810332.712362,1781810332.667293,-0.795182,-3.068897,1.253579,71.825,time
1781810333.212385,1781810333.167053,-0.795182,-3.068897,1.253802,71.838,time
1781810333.712431,1781810333.667198,-0.795182,-3.068897,1.254015,71.850,time
1781810334.262346,1781810334.218735,-0.795182,-3.068897,1.254203,71.861,time
1781810334.762386,1781810334.717230,-0.795182,-3.068897,1.254404,71.872,time
1781810335.312366,1781810335.267378,-0.795182,-3.068897,1.254579,71.882,time
1781810335.812373,1781810335.767107,-0.795182,-3.068897,1.254765,71.893,time
1781810336.312478,1781810336.267097,-0.795182,-3.068897,1.254935,71.903,time
1781810336.862330,1781810336.817291,-0.795182,-3.068897,1.255158,71.915,time
1781810337.362383,1781810337.320992,-0.795182,-3.068897,1.255347,71.926,time
1781810337.912375,1781810337.867374,-0.795182,-3.068897,1.255512,71.936,time
1781810338.462329,1781810338.417616,-0.795182,-3.068897,1.255738,71.948,time
1781810338.962337,1781810338.917252,-0.795182,-3.068897,1.255945,71.960,time
1781810339.462410,1781810339.417281,-0.795182,-3.068897,1.256127,71.971,time
1781810340.012354,1781810339.967424,-0.795182,-3.068897,1.256322,71.982,time
1781810340.562352,1781810340.517203,-0.795182,-3.068897,1.256532,71.994,time
1781810341.062354,1781810341.017066,-0.795182,-3.068897,1.256743,72.006,time
1781810341.612431,1781810341.567210,-0.795182,-3.068897,1.256958,72.018,time
1781810342.162379,1781810342.117211,-0.795182,-3.068897,1.257149,72.029,time
1781810342.662543,1781810342.617078,-0.795182,-3.068897,1.257325,72.039,time
1781810343.212408,1781810343.167092,-0.795182,-3.068897,1.257514,72.050,time
1781810343.762335,1781810343.722206,-0.795182,-3.068897,1.257747,72.064,time
1781810344.262449,1781810344.217202,-0.795182,-3.068897,1.257928,72.074,time
1781810344.812346,1781810344.767101,-0.795182,-3.068897,1.258134,72.086,time
1781810345.312360,1781810345.267090,-0.795182,-3.068897,1.258310,72.096,time
1781810345.862436,1781810345.819439,-0.795182,-3.068897,1.258467,72.105,time
1781810346.412388,1781810346.367126,-0.795182,-3.068897,1.258661,72.116,time
1781810346.912453,1781810346.867268,-0.795182,-3.068897,1.258846,72.127,time
1781810347.462350,1781810347.417215,-0.795182,-3.068897,1.259045,72.138,time
1781810348.012330,1781810347.967091,-0.795182,-3.068897,1.259257,72.150,time
1781810348.512406,1781810348.467094,-0.795182,-3.068897,1.259484,72.163,time
1781810349.062431,1781810349.017239,-0.795182,-3.068897,1.259711,72.176,time
1781810349.612354,1781810349.567186,-0.795182,-3.068897,1.259976,72.191,time
1781810350.162393,1781810350.117227,-0.795182,-3.068897,1.260156,72.202,time
1781810350.662401,1781810350.617173,-0.795182,-3.068897,1.260367,72.214,time
1781810351.212377,1781810351.170509,-0.795182,-3.068897,1.260633,72.229,time
1781810351.712394,1781810351.667218,-0.795182,-3.068897,1.260828,72.240,time
1781810352.212447,1781810352.167328,-0.795182,-3.068897,1.261018,72.251,time
1781810352.762348,1781810352.717243,-0.795182,-3.068897,1.261255,72.265,time
1781810353.262377,1781810353.217046,-0.795182,-3.068897,1.261457,72.276,time
1781810353.762526,1781810353.717914,-0.795182,-3.068897,1.261631,72.286,time
1781810354.313567,1781810354.267224,-0.795182,-3.068897,1.261832,72.298,time
1781810354.862817,1781810354.817223,-0.795182,-3.068897,1.262049,72.310,time
1781810355.363969,1781810355.317061,-0.792981,-3.061970,1.265693,72.519,time
1781810355.662212,1781810355.617126,-0.785806,-3.038770,1.278589,73.258,distance
1781810355.862229,1781810355.817104,-0.779712,-3.018187,1.290535,73.942,distance
1781810356.012209,1781810355.967184,-0.772312,-2.996979,1.297837,74.361,distance
1781810356.212393,1781810356.167033,-0.766969,-2.977564,1.309263,75.015,distance
1781810356.462358,1781810356.421120,-0.763950,-2.957345,1.312562,75.204,distance
1781810356.762397,1781810356.717169,-0.758082,-2.934636,1.325558,75.949,distance
1781810357.012324,1781810356.967236,-0.752994,-2.913884,1.337671,76.643,distance
1781810357.312375,1781810357.267143,-0.747237,-2.893862,1.347622,77.213,distance
1781810357.562330,1781810357.517099,-0.742279,-2.871525,1.359683,77.904,distance
1781810357.762445,1781810357.717266,-0.736859,-2.851960,1.371447,78.578,distance
1781810358.062432,1781810358.017924,-0.732508,-2.829855,1.383519,79.270,distance
1781810358.312416,1781810358.267319,-0.728823,-2.809906,1.395066,79.931,distance
1781810358.612488,1781810358.567505,-0.725144,-2.789747,1.406417,80.582,distance
1781810358.862476,1781810358.817320,-0.721740,-2.768640,1.417700,81.228,distance
1781810359.062344,1781810359.017241,-0.714913,-2.747951,1.423130,81.539,distance
1781810359.312404,1781810359.268068,-0.711931,-2.727257,1.435141,82.228,distance
1781810359.562755,1781810359.518607,-0.709099,-2.705686,1.448426,82.989,distance
1781810359.712345,1781810359.667390,-0.705094,-2.685697,1.457326,83.499,distance
1781810360.212457,1781810360.167532,-0.704090,-2.676772,1.464454,83.907,time
1781810360.712378,1781810360.667389,-0.701981,-2.656096,1.476935,84.622,distance
1781810360.912333,1781810360.867456,-0.700132,-2.635743,1.489163,85.323,distance
1781810361.112334,1781810361.067425,-0.698192,-2.613558,1.498586,85.863,distance
1781810361.362344,1781810361.317552,-0.696690,-2.590780,1.514523,86.776,distance
1781810361.562375,1781810361.517048,-0.693166,-2.570944,1.526345,87.453,distance
1781810362.062417,1781810362.017523,-0.692764,-2.561577,1.534157,87.901,time
1781810362.562579,1781810362.517211,-0.692168,-2.543161,1.546043,88.582,time
1781810362.812353,1781810362.767066,-0.691762,-2.520948,1.563380,89.575,distance
1781810363.312486,1781810363.267179,-0.690667,-2.502052,1.567221,89.795,time
1781810363.512366,1781810363.467134,-0.690610,-2.481324,1.569278,89.913,distance
1781810363.712344,1781810363.667438,-0.690590,-2.460131,1.570619,89.990,distance
1781810363.962406,1781810363.917287,-0.689776,-2.439398,1.569003,89.897,distance
1781810364.212649,1781810364.167377,-0.689752,-2.418637,1.570653,89.992,distance
1781810364.412594,1781810364.367633,-0.693035,-2.398584,1.576316,90.316,distance
1781810364.712366,1781810364.667109,-0.693192,-2.374727,1.578653,90.450,distance
1781810364.962407,1781810364.917474,-0.693369,-2.354137,1.580306,90.545,distance
1781810365.262379,1781810365.217361,-0.694647,-2.329965,1.580476,90.555,distance
1781810365.512398,1781810365.467222,-0.694890,-2.306982,1.582562,90.674,distance
1781810365.762441,1781810365.717052,-0.695645,-2.283099,1.585134,90.821,distance
1781810365.963341,1781810365.917521,-0.697360,-2.263071,1.588782,91.031,distance
1781810366.212424,1781810366.167172,-0.697749,-2.242273,1.590191,91.111,distance
1781810366.462510,1781810366.417283,-0.696325,-2.220605,1.589655,91.081,distance
1781810366.762387,1781810366.717076,-0.696785,-2.197098,1.591165,91.167,distance
1781810367.012357,1781810366.967491,-0.697213,-2.176877,1.593058,91.275,distance
1781810367.212329,1781810367.167178,-0.695999,-2.156497,1.593826,91.320,distance
1781810367.462350,1781810367.417315,-0.696505,-2.135084,1.595160,91.396,distance
1781810367.712527,1781810367.668300,-0.697026,-2.114242,1.596755,91.487,distance
1781810367.967018,1781810367.917431,-0.696888,-2.094214,1.601634,91.767,distance
1781810368.262454,1781810368.217151,-0.697566,-2.073061,1.604409,91.926,distance
1781810368.512660,1781810368.467180,-0.698321,-2.051183,1.606476,92.044,distance
1781810368.712538,1781810368.667043,-0.699357,-2.027803,1.610220,92.259,distance
1781810368.962356,1781810368.917096,-0.700308,-2.004104,1.612011,92.361,distance
1781810369.212385,1781810369.175005,-0.698662,-1.982434,1.609048,92.192,distance
1781810369.512365,1781810369.467029,-0.699241,-1.960619,1.610821,92.293,distance
1781810369.762388,1781810369.717326,-0.700101,-1.939619,1.612761,92.404,distance
1781810370.012339,1781810369.967248,-0.702227,-1.916774,1.613420,92.442,distance
1781810370.262331,1781810370.217195,-0.703183,-1.894811,1.615591,92.567,distance
1781810370.562382,1781810370.517181,-0.704276,-1.871005,1.618193,92.716,distance
1781810370.712339,1781810370.667466,-0.707122,-1.850743,1.620668,92.857,distance
1781810370.962360,1781810370.917194,-0.708223,-1.829094,1.622821,92.981,distance
1781810371.212396,1781810371.167219,-0.709452,-1.805796,1.624531,93.079,distance
1781810371.412443,1781810371.367268,-0.708790,-1.784915,1.626699,93.203,distance
1781810371.662344,1781810371.617319,-0.710033,-1.763017,1.628705,93.318,distance
1781810371.962377,1781810371.917050,-0.710628,-1.741982,1.629875,93.385,distance
1781810372.462724,1781810372.417490,-0.710380,-1.742507,1.629234,93.348,time
1781810373.012376,1781810372.967260,-0.710380,-1.742507,1.629469,93.362,time
1781810373.512455,1781810373.467279,-0.710380,-1.742507,1.629708,93.375,time
1781810374.012502,1781810373.967368,-0.710380,-1.742507,1.629886,93.386,time
1781810374.562372,1781810374.517274,-0.710380,-1.742507,1.630121,93.399,time
1781810375.112422,1781810375.067128,-0.711684,-1.720490,1.628674,93.316,distance
1781810375.362391,1781810375.317189,-0.712941,-1.698284,1.625211,93.118,distance
1781810375.612351,1781810375.567080,-0.714780,-1.677940,1.625177,93.116,distance
1781810375.862546,1781810375.817116,-0.716707,-1.657227,1.624729,93.090,distance
1781810376.112391,1781810376.067364,-0.717844,-1.635623,1.621426,92.901,distance
1781810376.362352,1781810376.317284,-0.719373,-1.615148,1.617834,92.695,distance
1781810376.612388,1781810376.567354,-0.720371,-1.593182,1.613675,92.457,distance
1781810376.862453,1781810376.817366,-0.721250,-1.571940,1.610067,92.250,distance
1781810377.112359,1781810377.067131,-0.722740,-1.547660,1.606457,92.043,distance
1781810377.362398,1781810377.317631,-0.723455,-1.526921,1.603321,91.864,distance
1781810377.612545,1781810377.567684,-0.723704,-1.505708,1.599708,91.657,distance
1781810377.912377,1781810377.867319,-0.723123,-1.482203,1.594549,91.361,distance
1781810378.212348,1781810378.167633,-0.723627,-1.459603,1.590882,91.151,distance
1781810378.462327,1781810378.417092,-0.723126,-1.439164,1.587042,90.931,distance
1781810378.712346,1781810378.667569,-0.723439,-1.418240,1.583624,90.735,distance
1781810378.962470,1781810378.917204,-0.723704,-1.395066,1.579798,90.516,distance
1781810379.212536,1781810379.167157,-0.723499,-1.371373,1.580150,90.536,distance
1781810379.512378,1781810379.467039,-0.723673,-1.348996,1.576338,90.318,distance
1781810379.812389,1781810379.767149,-0.725240,-1.327512,1.568567,89.872,distance
1781810380.062375,1781810380.017227,-0.725171,-1.307302,1.565595,89.702,distance
1781810380.312657,1781810380.267064,-0.725031,-1.286337,1.561946,89.493,distance
1781810380.562499,1781810380.517111,-0.725162,-1.261988,1.557923,89.262,distance
1781810380.812406,1781810380.767467,-0.724862,-1.240905,1.554432,89.062,distance
1781810381.062365,1781810381.017462,-0.724763,-1.220003,1.551555,88.898,distance
1781810381.362335,1781810381.317311,-0.725077,-1.196205,1.548687,88.733,distance
1781810381.612387,1781810381.567242,-0.724582,-1.175221,1.545043,88.524,distance
1781810382.162345,1781810382.118010,-0.725607,-1.166794,1.542641,88.387,time
1781810382.662360,1781810382.618705,-0.725607,-1.166794,1.542826,88.397,time
1781810383.162615,1781810383.117270,-0.725607,-1.166794,1.543060,88.411,time
1781810383.712419,1781810383.667185,-0.725607,-1.166794,1.543340,88.427,time
1781810384.262367,1781810384.217337,-0.725607,-1.166794,1.543509,88.437,time
1781810384.812371,1781810384.770478,-0.725607,-1.166794,1.543684,88.447,time
1781810385.312469,1781810385.268030,-0.725607,-1.166794,1.543905,88.459,time
1781810385.862353,1781810385.817329,-0.725607,-1.166794,1.544048,88.467,time
1781810386.412331,1781810386.367324,-0.725607,-1.166794,1.544295,88.482,time
1781810386.912369,1781810386.867339,-0.725607,-1.166794,1.544451,88.491,time
1781810387.462332,1781810387.417392,-0.725607,-1.166794,1.544606,88.499,time
1781810387.962370,1781810387.917043,-0.725607,-1.166794,1.544757,88.508,time
1781810388.462520,1781810388.417631,-0.725607,-1.166794,1.544952,88.519,time
1781810388.962575,1781810388.917223,-0.725607,-1.166794,1.545162,88.531,time
1781810389.512339,1781810389.467359,-0.725607,-1.166794,1.545342,88.542,time
1781810390.012377,1781810389.969427,-0.725607,-1.166794,1.545450,88.548,time
1781810390.562363,1781810390.517114,-0.725607,-1.166794,1.545650,88.559,time
1781810391.112377,1781810391.067467,-0.725607,-1.166794,1.545871,88.572,time
1781810391.662374,1781810391.617609,-0.725607,-1.166794,1.546046,88.582,time
1781810392.162384,1781810392.117645,-0.725379,-1.157666,1.541293,88.310,time
1781810392.462420,1781810392.417481,-0.724417,-1.135748,1.503707,86.156,distance
1781810392.712341,1781810392.671103,-0.723127,-1.113120,1.464923,83.934,distance
1781810392.962349,1781810392.917483,-0.720811,-1.092714,1.431146,81.999,distance
1781810393.212370,1781810393.167240,-0.722884,-1.070677,1.410080,80.792,distance
1781810393.512404,1781810393.467079,-0.719174,-1.049301,1.381456,79.152,distance
1781810393.862222,1781810393.817399,-0.711077,-1.026131,1.327135,76.039,distance
1781810394.112200,1781810394.067191,-0.700075,-1.006097,1.277623,73.202,distance
1781810394.362211,1781810394.317053,-0.694151,-0.985310,1.250855,71.669,distance
1781810394.662379,1781810394.617106,-0.686617,-0.963556,1.216672,69.710,distance
1781810394.912398,1781810394.867092,-0.679568,-0.943459,1.184726,67.880,distance
1781810395.212382,1781810395.167232,-0.669543,-0.922932,1.140735,65.359,distance
1781810395.462524,1781810395.417094,-0.660440,-0.903697,1.109274,63.557,distance
1781810395.712482,1781810395.667359,-0.651751,-0.884626,1.081337,61.956,distance
1781810395.962395,1781810395.917105,-0.640059,-0.860617,1.047087,59.994,distance
1781810396.262367,1781810396.217875,-0.627955,-0.840361,1.010604,57.903,distance
1781810396.612483,1781810396.567100,-0.613585,-0.822058,0.973812,55.795,distance
1781810396.912417,1781810396.867096,-0.598581,-0.802081,0.933410,53.480,distance
1781810397.112407,1781810397.067097,-0.585159,-0.784477,0.893839,51.213,distance
1781810397.362370,1781810397.317132,-0.571777,-0.767492,0.860452,49.300,distance
1781810397.762389,1781810397.721764,-0.555526,-0.749697,0.827933,47.437,distance
1781810398.012421,1781810397.967192,-0.540841,-0.734076,0.796645,45.644,distance
1781810398.262722,1781810398.217090,-0.521712,-0.719310,0.753098,43.149,distance
1781810398.462551,1781810398.417110,-0.506171,-0.702565,0.717048,41.084,distance
1781810398.812379,1781810398.767260,-0.489394,-0.688459,0.684240,39.204,distance
1781810399.112381,1781810399.067093,-0.472260,-0.674826,0.652925,37.410,distance
1781810399.362605,1781810399.317508,-0.457896,-0.660868,0.615868,35.287,distance
1781810399.612395,1781810399.567174,-0.437298,-0.646440,0.574901,32.939,distance
1781810399.862397,1781810399.817417,-0.420541,-0.634816,0.545647,31.263,distance
1781810400.162538,1781810400.117706,-0.400190,-0.627623,0.508994,29.163,distance
1781810400.412522,1781810400.367153,-0.382018,-0.617790,0.476290,27.289,distance
1781810400.712410,1781810400.667060,-0.360986,-0.606735,0.439662,25.191,distance
1781810401.012389,1781810400.967216,-0.338407,-0.597820,0.410009,23.492,distance
1781810401.512391,1781810401.467216,-0.318988,-0.586732,0.380780,21.817,distance
1781810401.762374,1781810401.717174,-0.295265,-0.577581,0.348162,19.948,distance
1781810402.012366,1781810401.967432,-0.272661,-0.568832,0.318414,18.244,distance
1781810402.262542,1781810402.217091,-0.254365,-0.560501,0.296514,16.989,distance
1781810402.562380,1781810402.517198,-0.231706,-0.553835,0.270504,15.499,distance
1781810402.812371,1781810402.767105,-0.207347,-0.548234,0.238132,13.644,distance
1781810403.012360,1781810402.967034,-0.186939,-0.543494,0.210858,12.081,distance
1781810403.362383,1781810403.317095,-0.165229,-0.538243,0.182266,10.443,distance
1781810403.662409,1781810403.617485,-0.144139,-0.535932,0.156262,8.953,distance
1781810403.912357,1781810403.867269,-0.120099,-0.532431,0.125807,7.208,distance
1781810404.162363,1781810404.117257,-0.096675,-0.528342,0.092510,5.300,distance
1781810404.412403,1781810404.367300,-0.076092,-0.526646,0.066778,3.826,distance
1781810404.662347,1781810404.617058,-0.055348,-0.525850,0.046065,2.639,distance
1781810404.912397,1781810404.867055,-0.033690,-0.525048,0.029900,1.713,distance
1781810405.112335,1781810405.067068,-0.010793,-0.524369,0.029867,1.711,distance
1781810405.312348,1781810405.267172,0.009436,-0.523388,0.030186,1.730,distance
1781810405.562438,1781810405.517257,0.031992,-0.522703,0.030548,1.750,distance
1781810405.862367,1781810405.817044,0.054779,-0.522002,0.031069,1.780,distance
1781810406.212373,1781810406.167088,0.076270,-0.523826,0.032102,1.839,distance
1781810406.512380,1781810406.467146,0.098988,-0.523084,0.033348,1.911,distance
1781810406.862600,1781810406.817167,0.121944,-0.524128,0.031540,1.807,distance
1781810407.113265,1781810407.067130,0.143036,-0.523457,0.032266,1.849,distance
1781810407.412354,1781810407.367193,0.163463,-0.523962,0.032041,1.836,distance
1781810407.662376,1781810407.617949,0.186382,-0.523213,0.033594,1.925,distance
1781810407.912367,1781810407.867262,0.207690,-0.522484,0.034806,1.994,distance
1781810408.162389,1781810408.117321,0.228174,-0.521595,0.035299,2.022,distance
1781810408.412392,1781810408.367334,0.250512,-0.520798,0.036377,2.084,distance
1781810408.762404,1781810408.717182,0.273449,-0.521213,0.037404,2.143,distance
1781810409.062500,1781810409.017027,0.296458,-0.520338,0.039020,2.236,distance
1781810409.312366,1781810409.267231,0.317501,-0.519512,0.039617,2.270,distance
1781810409.612409,1781810409.567317,0.338547,-0.519009,0.040330,2.311,distance
1781810409.862483,1781810409.817062,0.360058,-0.518128,0.041543,2.380,distance
1781810410.112450,1781810410.077105,0.381992,-0.517170,0.043385,2.486,distance
1781810410.362407,1781810410.317201,0.402042,-0.516249,0.044507,2.550,distance
1781810410.613307,1781810410.567182,0.425213,-0.515210,0.045259,2.593,distance
1781810410.812364,1781810410.767052,0.445264,-0.516715,0.042115,2.413,distance
1781810411.112415,1781810411.067519,0.466164,-0.515821,0.043661,2.502,distance
1781810411.362618,1781810411.317943,0.487209,-0.514886,0.045400,2.601,distance
1781810411.612404,1781810411.567040,0.509084,-0.511095,0.047362,2.714,distance
1781810411.862363,1781810411.817052,0.529622,-0.510115,0.048234,2.764,distance
1781810412.162339,1781810412.117110,0.553393,-0.508954,0.049868,2.857,distance
1781810412.512385,1781810412.467395,0.576245,-0.509773,0.051270,2.938,distance
1781810412.762492,1781810412.717154,0.599173,-0.508581,0.052953,3.034,distance
1781810413.062369,1781810413.017098,0.621993,-0.507911,0.057319,3.284,distance
1781810413.312400,1781810413.267203,0.642315,-0.506735,0.058554,3.355,distance
1781810413.612413,1781810413.567806,0.665113,-0.505386,0.060149,3.446,distance
1781810413.962352,1781810413.917352,0.688722,-0.502375,0.061235,3.509,distance
1781810414.262439,1781810414.217171,0.712150,-0.500923,0.062615,3.588,distance
1781810414.612397,1781810414.567073,0.735225,-0.500880,0.069201,3.965,distance
1781810414.862389,1781810414.817291,0.756215,-0.499412,0.070761,4.054,distance
1781810415.112330,1781810415.067134,0.778238,-0.497840,0.072260,4.140,distance
1781810415.362333,1781810415.317245,0.798910,-0.494410,0.075370,4.318,distance
1781810415.612364,1781810415.567126,0.820757,-0.492755,0.075909,4.349,distance
1781810415.862372,1781810415.817265,0.841914,-0.492193,0.071434,4.093,distance
1781810416.112622,1781810416.067417,0.861895,-0.490753,0.072415,4.149,distance
1781810416.662327,1781810416.617295,0.870978,-0.490093,0.073028,4.184,time
1781810417.162403,1781810417.117134,0.870978,-0.490093,0.073254,4.197,time
1781810417.565390,1781810417.517430,0.895583,-0.488267,0.074847,4.288,distance
